X.ID,MIG_STAT,X.STATEID,X.DISTID,X.PSUID,X.HHID,X.HHSPLITID,X.NHNR,X.NR0,X.NR2,X.NR6,X.NR7,X.NR8,X.NR9,X.NR10,X.NR11,X.NR12,X.NR13A,X.NR13B,NNR,NR0,NR2,NR6,NR7,NR8,NR9,NR10,NR11,NR12,NR13A,NR13B
"2,2,3,41,1",2,(02) Himachal Pradesh 02,2,3,41,1,,,,,,,,,,,,,1,50,5,51,1,1,3,10,(057) Police 57,2,80000,NA
"2,2,3,131,1",2,(02) Himachal Pradesh 02,2,3,131,1,,,,,,,,,,,,,2,50,1,47,1,2,3,10,"(043) Sales, shop 43",2,50000,NA
"2,2,3,232,1",2,(02) Himachal Pradesh 02,2,3,232,1,,,,,,,,,,,,,1,50,1,55,1,1,1,12,(057) Police 57,2,2.00E+05,NA
"2,2,4,61,1",2,(02) Himachal Pradesh 02,2,4,61,1,,,,,,,,,,,,,1,50,2,33,1,2,3,10,(057) Police 57,2,150000,NA
"2,2,4,121,1",2,(02) Himachal Pradesh 02,2,4,121,1,,,,,,,,,,,,,2,50,2,52,1,2,3,10,(035) Clerical nec 35,2,180000,NA
"2,2,5,31,1",2,(02) Himachal Pradesh 02,2,5,31,1,,,,,,,,,,,,,1,50,2,52,1,2,4,0,(098) Drivers 98,2,12000,NA
"2,2,5,31,2",2,(02) Himachal Pradesh 02,2,5,31,2,,,,,,,,,,,,,2,50,1,40,1,2,4,5,(098) Drivers 98,2,24000,NA
"2,2,5,51,2",2,(02) Himachal Pradesh 02,2,5,51,2,,,,,,,,,,,,,1,50,1,42,1,3,NA,9,(052) Cooks/waiters 52,2,1.00E+05,NA
"2,2,5,51,3",2,(02) Himachal Pradesh 02,2,5,51,3,,,,,,,,,,,,,1,50,1,30,1,2,3,10,(052) Cooks/waiters 52,2,50000,NA
"2,2,5,101,1",2,(02) Himachal Pradesh 02,2,5,101,1,,,,,,,,,,,,,1,50,3,35,1,3,NA,10,(097) Loaders 97,2,84000,NA
"2,2,5,181,1",2,(02) Himachal Pradesh 02,2,5,181,1,,,,,,,,,,,,,2,50,2,32,1,1,1,10,(083) Machine tool op 83,2,6000,NA
"2,2,5,191,1",2,(02) Himachal Pradesh 02,2,5,191,1,,,,,,,,,,,,,1,50,3,29,1,2,4,12,(042) Technical sales 42,4,NA,NA
"2,2,6,60,1",2,(02) Himachal Pradesh 02,2,6,60,1,,,,,,,,,,,,,2,50,2,34,1,3,NA,15,(057) Police 57,2,150000,NA
"2,2,6,90,1",2,(02) Himachal Pradesh 02,2,6,90,1,,,,,,,,,,,,,1,50,4,44,1,2,3,10,(057) Police 57,2,1.00E+05,NA
"2,2,6,190,1",2,(02) Himachal Pradesh 02,2,6,190,1,,,,,,,,,,,,,1,50,1,52,1,2,4,12,(057) Police 57,2,120000,NA
"2,2,7,40,1",2,(02) Himachal Pradesh 02,2,7,40,1,,,,,,,,,,,,,2,50,3,33,1,2,3,10,(057) Police 57,2,90000,NA
"2,2,7,50,1",2,(02) Himachal Pradesh 02,2,7,50,1,,,,,,,,,,,,,2,50,1,54,1,1,2,0,(035) Clerical nec 35,2,150000,NA
"2,2,7,110,1",2,(02) Himachal Pradesh 02,2,7,110,1,,,,,,,,,,,,,2,50,6,38,1,1,2,8,(095) Construction 95,4,NA,NA
"2,2,7,120,3",2,(02) Himachal Pradesh 02,2,7,120,3,,,,,,,,,,,,,1,50,1,36,1,1,4,12,(030) Clerical supe 30,2,88000,NA
"2,2,7,160,1",2,(02) Himachal Pradesh 02,2,7,160,1,,,,,,,,,,,,,1,50,3,28,1,2,3,12,(084) Assemblers 84,4,NA,NA
"2,2,7,170,1",2,(02) Himachal Pradesh 02,2,7,170,1,,,,,,,,,,,,,3,50,1,60,1,2,3,9,(057) Police 57,2,12000,NA
"2,2,7,180,1",2,(02) Himachal Pradesh 02,2,7,180,1,,,,,,,,,,,,,2,50,1,50,1,2,3,10,(087) Plumbers/welders 87,2,48000,NA
"2,2,8,130,1",2,(02) Himachal Pradesh 02,2,8,130,1,,,,,,,,,,,,,2,50,3,37,1,2,3,12,(057) Police 57,2,2.00E+05,NA
"2,2,8,130,1",2,(02) Himachal Pradesh 02,2,8,130,1,,,,,,,,,,,,,2,51,6,35,1,2,3,12,(057) Police 57,2,150000,NA
"2,2,11,70,1",2,(02) Himachal Pradesh 02,2,11,70,1,,,,,,,,,,,,,1,50,3,32,1,2,4,9,(052) Cooks/waiters 52,2,25000,NA
"2,2,12,20,1",2,(02) Himachal Pradesh 02,2,12,20,1,,,,,,,,,,,,,1,50,3,40,1,2,3,12,(084) Assemblers 84,2,50000,NA
"2,2,12,30,1",2,(02) Himachal Pradesh 02,2,12,30,1,,,,,,,,,,,,,1,50,7,30,1,2,3,10,(098) Drivers 98,2,50000,NA
"2,2,12,70,1",2,(02) Himachal Pradesh 02,2,12,70,1,,,,,,,,,,,,,1,50,2,42,1,2,3,8,(057) Police 57,2,70000,NA
"2,2,12,80,1",2,(02) Himachal Pradesh 02,2,12,80,1,,,,,,,,,,,,,1,50,2,40,1,1,3,12,(057) Police 57,2,70000,NA
"2,2,13,30,1",2,(02) Himachal Pradesh 02,2,13,30,1,,,,,,,,,,,,,4,50,1,59,1,1,3,15,(033) Book-keepers 33,2,60000,NA
"2,4,2,12,1",2,(02) Himachal Pradesh 02,4,2,12,1,,,,,,,,,,,,,1,50,1,45,1,1,1,10,(085) Electrical 85,1,NA,30000
"2,4,3,21,1",2,(02) Himachal Pradesh 02,4,3,21,1,,,,,,,,,,,,,1,50,1,60,1,1,1,12,(015) Teachers 15,2,60000,NA
"2,4,3,71,1",2,(02) Himachal Pradesh 02,4,3,71,1,,,,,,,,,,,,,3,50,1,56,1,1,1,10,(057) Police 57,2,60000,NA
"2,4,5,20,1",2,(02) Himachal Pradesh 02,4,5,20,1,,,,,,,,,,,,,1,50,3,30,1,2,4,12,(030) Clerical supe 30,2,15000,NA
"2,4,5,50,1",2,(02) Himachal Pradesh 02,4,5,50,1,,,,,,,,,,,,,1,50,3,35,1,1,1,10,"(043) Sales, shop 43",1,NA,21000
"2,4,5,60,2",2,(02) Himachal Pradesh 02,4,5,60,2,,,,,,,,,,,,,2,50,1,45,1,1,1,13,(057) Police 57,2,36000,NA
"2,4,5,80,1",2,(02) Himachal Pradesh 02,4,5,80,1,,,,,,,,,,,,,2,50,1,65,1,1,3,15,"(043) Sales, shop 43",2,8000,NA
"2,4,5,80,1",2,(02) Himachal Pradesh 02,4,5,80,1,,,,,,,,,,,,,2,51,2,35,1,2,3,15,(057) Police 57,2,10000,NA
"2,4,6,40,1",2,(02) Himachal Pradesh 02,4,6,40,1,,,,,,,,,,,,,1,50,3,45,1,1,1,5,(061) Cultivators 61,4,NA,NA
"2,4,7,50,1",2,(02) Himachal Pradesh 02,4,7,50,1,,,,,,,,,,,,,1,50,7,22,1,1,2,10,(057) Police 57,4,NA,NA
"2,4,7,190,2",2,(02) Himachal Pradesh 02,4,7,190,2,,,,,,,,,,,,,1,50,1,75,1,1,1,0,NA,NA,NA,NA
"2,4,8,150,1",2,(02) Himachal Pradesh 02,4,8,150,1,,,,,,,,,,,,,2,51,7,28,1,3,NA,11,(098) Drivers 98,2,20000,NA
"2,4,10,90,1",2,(02) Himachal Pradesh 02,4,10,90,1,,,,,,,,,,,,,2,50,1,70,1,3,NA,1,(097) Loaders 97,2,2.00E+05,NA
"2,5,1,31,2",2,(02) Himachal Pradesh 02,5,1,31,2,,,,,,,,,,,,,1,50,3,26,1,2,3,15,"(043) Sales, shop 43",2,15000,NA
"2,5,1,82,1",2,(02) Himachal Pradesh 02,5,1,82,1,,,,,,,,,,,,,1,50,1,36,1,1,2,5,(101) Unidentifiable occ X1,2,20000,NA
"2,5,1,131,1",2,(02) Himachal Pradesh 02,5,1,131,1,,,,,,,,,,,,,2,50,3,39,1,2,3,10,(030) Clerical supe 30,2,20000,NA
"2,5,1,171,1",2,(02) Himachal Pradesh 02,5,1,171,1,,,,,,,,,,,,,1,50,4,32,1,2,3,12,(030) Clerical supe 30,2,20000,NA
"2,5,1,231,1",2,(02) Himachal Pradesh 02,5,1,231,1,,,,,,,,,,,,,2,50,4,24,1,2,3,16,(035) Clerical nec 35,4,NA,NA
"2,5,1,242,1",2,(02) Himachal Pradesh 02,5,1,242,1,,,,,,,,,,,,,2,50,1,50,1,2,3,10,(030) Clerical supe 30,2,30000,NA
"2,5,1,243,1",2,(02) Himachal Pradesh 02,5,1,243,1,,,,,,,,,,,,,1,50,1,54,1,2,3,12,(099) Labour nec 99,2,20000,NA
"2,5,1,271,1",2,(02) Himachal Pradesh 02,5,1,271,1,,,,,,,,,,,,,2,50,1,56,1,2,3,10,(035) Clerical nec 35,2,70000,NA
"2,5,1,271,1",2,(02) Himachal Pradesh 02,5,1,271,1,,,,,,,,,,,,,2,51,2,25,1,2,3,15,(030) Clerical supe 30,2,40000,NA
"2,5,2,41,1",2,(02) Himachal Pradesh 02,5,2,41,1,,,,,,,,,,,,,1,50,1,42,1,1,2,8,(052) Cooks/waiters 52,2,30000,NA
"2,5,2,42,1",2,(02) Himachal Pradesh 02,5,2,42,1,,,,,,,,,,,,,3,50,1,50,1,1,1,10,(008) Nursing 8,2,10000,NA
"2,5,2,42,1",2,(02) Himachal Pradesh 02,5,2,42,1,,,,,,,,,,,,,3,51,2,23,1,1,1,12,(040) Shopkeepers 40,2,8000,NA
"2,5,2,71,1",2,(02) Himachal Pradesh 02,5,2,71,1,,,,,,,,,,,,,1,50,3,30,1,1,1,8,(098) Drivers 98,2,10000,NA
"2,5,2,171,1",2,(02) Himachal Pradesh 02,5,2,171,1,,,,,,,,,,,,,1,50,3,30,1,3,NA,12,(050) Hotel/restaurant 50,2,20000,NA
"2,5,2,181,1",2,(02) Himachal Pradesh 02,5,2,181,1,,,,,,,,,,,,,1,50,2,32,1,1,1,0,(052) Cooks/waiters 52,2,19000,NA
"2,5,2,201,1",2,(02) Himachal Pradesh 02,5,2,201,1,,,,,,,,,,,,,2,50,2,35,1,1,3,10,"(043) Sales, shop 43",2,12000,NA
"2,5,2,201,1",2,(02) Himachal Pradesh 02,5,2,201,1,,,,,,,,,,,,,2,51,5,28,1,1,3,12,"(043) Sales, shop 43",2,20000,NA
"2,5,2,241,1",2,(02) Himachal Pradesh 02,5,2,241,1,,,,,,,,,,,,,2,50,3,39,1,2,3,10,(057) Police 57,2,25000,NA
"2,5,2,241,1",2,(02) Himachal Pradesh 02,5,2,241,1,,,,,,,,,,,,,2,51,6,31,1,2,3,12,(057) Police 57,2,30000,NA
"2,5,2,251,1",2,(02) Himachal Pradesh 02,5,2,251,1,,,,,,,,,,,,,1,50,1,52,1,1,2,8,(085) Electrical 85,2,40000,NA
"2,5,2,261,1",2,(02) Himachal Pradesh 02,5,2,261,1,,,,,,,,,,,,,1,50,5,26,1,1,3,15,(030) Clerical supe 30,2,15000,NA
"2,5,3,11,3",2,(02) Himachal Pradesh 02,5,3,11,3,,,,,,,,,,,,,1,50,1,40,1,1,3,12,(057) Police 57,2,50000,NA
"2,5,3,32,1",2,(02) Himachal Pradesh 02,5,3,32,1,,,,,,,,,,,,,1,50,1,40,1,1,1,12,(085) Electrical 85,2,15000,NA
"2,5,4,31,1",2,(02) Himachal Pradesh 02,5,4,31,1,,,,,,,,,,,,,1,50,3,26,1,1,2,10,(098) Drivers 98,2,30000,NA
"2,5,4,211,1",2,(02) Himachal Pradesh 02,5,4,211,1,,,,,,,,,,,,,2,50,1,71,1,1,1,10,(095) Construction 95,4,NA,NA
"2,5,5,21,1",2,(02) Himachal Pradesh 02,5,5,21,1,,,,,,,,,,,,,1,50,2,35,1,1,2,8,(098) Drivers 98,2,36000,NA
"2,5,5,22,1",2,(02) Himachal Pradesh 02,5,5,22,1,,,,,,,,,,,,,1,50,1,42,1,1,2,10,(057) Police 57,2,35000,NA
"2,5,5,81,1",2,(02) Himachal Pradesh 02,5,5,81,1,,,,,,,,,,,,,4,50,1,48,1,1,2,8,(099) Labour nec 99,2,36000,NA
"2,5,7,50,1",2,(02) Himachal Pradesh 02,5,7,50,1,,,,,,,,,,,,,1,50,1,40,1,1,1,10,(035) Clerical nec 35,2,15000,NA
"2,5,7,60,1",2,(02) Himachal Pradesh 02,5,7,60,1,,,,,,,,,,,,,3,50,1,49,1,1,1,10,(085) Electrical 85,2,20000,NA
"2,5,7,120,1",2,(02) Himachal Pradesh 02,5,7,120,1,,,,,,,,,,,,,1,50,2,32,1,1,1,10,(035) Clerical nec 35,2,25000,NA
"2,5,7,130,1",2,(02) Himachal Pradesh 02,5,7,130,1,,,,,,,,,,,,,1,50,3,26,1,2,3,15,(057) Police 57,2,18000,NA
"2,5,8,120,1",2,(02) Himachal Pradesh 02,5,8,120,1,,,,,,,,,,,,,1,50,5,32,1,1,3,12,(030) Clerical supe 30,2,60000,NA
"2,5,8,140,1",2,(02) Himachal Pradesh 02,5,8,140,1,,,,,,,,,,,,,2,51,3,42,1,2,3,10,(057) Police 57,2,2.00E+05,NA
"2,5,9,40,1",2,(02) Himachal Pradesh 02,5,9,40,1,,,,,,,,,,,,,2,50,1,52,1,1,1,10,(057) Police 57,1,NA,25000
"2,5,9,70,1",2,(02) Himachal Pradesh 02,5,9,70,1,,,,,,,,,,,,,1,50,3,42,1,1,1,16,(002) Engineers 2,2,120000,NA
"2,5,10,20,1",2,(02) Himachal Pradesh 02,5,10,20,1,,,,,,,,,,,,,1,50,5,28,1,3,3,12,(095) Construction 95,2,2.00E+05,NA
"2,5,11,61,1",2,(02) Himachal Pradesh 02,5,11,61,1,,,,,,,,,,,,,2,50,3,29,1,2,3,13,(057) Police 57,2,1.00E+05,NA
"2,5,11,91,1",2,(02) Himachal Pradesh 02,5,11,91,1,,,,,,,,,,,,,1,50,1,47,1,1,3,7,(098) Drivers 98,2,60000,NA
"2,5,11,161,2",2,(02) Himachal Pradesh 02,5,11,161,2,,,,,,,,,,,,,1,50,1,35,1,1,1,16,(015) Teachers 15,2,60000,NA
"2,5,11,192,1",2,(02) Himachal Pradesh 02,5,11,192,1,,,,,,,,,,,,,1,50,3,28,1,2,3,10,(057) Police 57,2,20000,NA
"2,6,1,21,1",2,(02) Himachal Pradesh 02,6,1,21,1,,,,,,,,,,,,,2,50,2,50,1,2,3,10,(057) Police 57,2,290000,NA
"2,6,1,22,1",2,(02) Himachal Pradesh 02,6,1,22,1,,,,,,,,,,,,,1,50,3,29,1,2,3,10,(099) Labour nec 99,2,150000,NA
"2,6,1,41,1",2,(02) Himachal Pradesh 02,6,1,41,1,,,,,,,,,,,,,1,50,1,41,1,1,1,10,(095) Construction 95,2,50000,NA
"2,6,1,42,1",2,(02) Himachal Pradesh 02,6,1,42,1,,,,,,,,,,,,,1,50,1,48,1,2,2,8,(057) Police 57,2,120000,NA
"2,6,1,121,1",2,(02) Himachal Pradesh 02,6,1,121,1,,,,,,,,,,,,,3,50,3,39,1,2,4,10,(098) Drivers 98,2,1.00E+05,NA
"2,6,1,141,1",2,(02) Himachal Pradesh 02,6,1,141,1,,,,,,,,,,,,,1,50,1,46,1,2,2,10,(084) Assemblers 84,2,60000,NA
"2,6,1,151,1",2,(02) Himachal Pradesh 02,6,1,151,1,,,,,,,,,,,,,1,50,3,32,1,2,2,13,(057) Police 57,2,80000,NA
"2,6,1,191,1",2,(02) Himachal Pradesh 02,6,1,191,1,,,,,,,,,,,,,2,50,1,55,1,2,3,10,(099) Labour nec 99,2,40000,NA
"2,6,1,191,1",2,(02) Himachal Pradesh 02,6,1,191,1,,,,,,,,,,,,,2,51,2,30,1,2,4,11,(052) Cooks/waiters 52,2,50000,NA
"2,6,1,201,1",2,(02) Himachal Pradesh 02,6,1,201,1,,,,,,,,,,,,,1,50,2,35,1,1,3,12,(088) Jewellery 88,2,250000,NA
"2,6,2,23,1",2,(02) Himachal Pradesh 02,6,2,23,1,,,,,,,,,,,,,1,50,1,48,1,1,3,15,(057) Police 57,2,250000,NA
"2,6,2,41,2",2,(02) Himachal Pradesh 02,6,2,41,2,,,,,,,,,,,,,1,50,1,45,1,2,3,10,(040) Shopkeepers 40,2,150000,NA
"2,6,2,121,1",2,(02) Himachal Pradesh 02,6,2,121,1,,,,,,,,,,,,,1,50,2,28,1,2,3,12,(095) Construction 95,2,70000,NA
"2,6,2,171,1",2,(02) Himachal Pradesh 02,6,2,171,1,,,,,,,,,,,,,1,50,5,38,1,2,3,10,(057) Police 57,2,50000,NA
"2,6,3,51,1",2,(02) Himachal Pradesh 02,6,3,51,1,,,,,,,,,,,,,1,50,1,51,1,2,3,10,(098) Drivers 98,2,48000,NA
"2,6,3,72,1",2,(02) Himachal Pradesh 02,6,3,72,1,,,,,,,,,,,,,1,50,1,45,1,2,3,8,(050) Hotel/restaurant 50,2,48000,NA
"2,6,3,111,1",2,(02) Himachal Pradesh 02,6,3,111,1,,,,,,,,,,,,,2,50,1,38,1,1,2,10,(081) Carpenters 81,2,30000,NA
"2,6,3,112,1",2,(02) Himachal Pradesh 02,6,3,112,1,,,,,,,,,,,,,2,50,1,57,1,1,3,15,(021) Govt officials 21,2,504000,NA
"2,6,3,114,1",2,(02) Himachal Pradesh 02,6,3,114,1,,,,,,,,,,,,,2,50,1,52,1,2,3,12,(085) Electrical 85,2,3.00E+05,NA
"2,6,3,115,1",2,(02) Himachal Pradesh 02,6,3,115,1,,,,,,,,,,,,,1,50,1,48,1,2,3,10,(034) Computing op 34,2,72000,NA
"2,6,3,141,2",2,(02) Himachal Pradesh 02,6,3,141,2,,,,,,,,,,,,,1,50,1,36,1,2,4,8,(098) Drivers 98,2,80000,NA
"2,6,3,151,2",2,(02) Himachal Pradesh 02,6,3,151,2,,,,,,,,,,,,,1,50,1,40,1,2,3,10,(057) Police 57,2,240000,NA
"2,6,3,191,1",2,(02) Himachal Pradesh 02,6,3,191,1,,,,,,,,,,,,,2,50,3,29,1,2,3,12,(072) Metal workers 72,2,48000,NA
"2,6,3,191,1",2,(02) Himachal Pradesh 02,6,3,191,1,,,,,,,,,,,,,2,51,4,26,1,2,3,12,(057) Police 57,2,30000,NA
"2,6,4,11,1",2,(02) Himachal Pradesh 02,6,4,11,1,,,,,,,,,,,,,2,50,3,30,1,2,3,10,(099) Labour nec 99,2,36000,NA
"2,6,4,41,2",2,(02) Himachal Pradesh 02,6,4,41,2,,,,,,,,,,,,,1,50,1,42,1,2,4,10,(098) Drivers 98,2,60000,NA
"2,6,4,61,1",2,(02) Himachal Pradesh 02,6,4,61,1,,,,,,,,,,,,,1,50,3,32,1,2,3,12,(084) Assemblers 84,2,60000,NA
"2,6,4,71,1",2,(02) Himachal Pradesh 02,6,4,71,1,,,,,,,,,,,,,1,50,1,39,1,1,3,7,(099) Labour nec 99,2,36000,NA
"2,6,4,101,1",2,(02) Himachal Pradesh 02,6,4,101,1,,,,,,,,,,,,,2,50,3,34,1,2,3,16,(099) Labour nec 99,2,50000,NA
"2,6,4,111,1",2,(02) Himachal Pradesh 02,6,4,111,1,,,,,,,,,,,,,1,50,1,55,1,2,2,5,(063) Ag labour 63,2,25000,NA
"2,6,4,141,1",2,(02) Himachal Pradesh 02,6,4,141,1,,,,,,,,,,,,,3,50,3,28,1,2,4,14,(057) Police 57,2,120000,NA
"2,6,4,152,1",2,(02) Himachal Pradesh 02,6,4,152,1,,,,,,,,,,,,,1,50,1,50,1,1,3,10,(015) Teachers 15,2,216000,NA
"2,6,5,80,2",2,(02) Himachal Pradesh 02,6,5,80,2,,,,,,,,,,,,,1,50,1,36,1,1,3,10,(097) Loaders 97,2,72000,NA
"2,6,5,90,1",2,(02) Himachal Pradesh 02,6,5,90,1,,,,,,,,,,,,,2,50,1,50,1,2,3,8,(098) Drivers 98,2,48000,NA
"2,6,5,120,1",2,(02) Himachal Pradesh 02,6,5,120,1,,,,,,,,,,,,,6,50,3,31,1,2,4,8,(098) Drivers 98,2,36000,NA
"2,6,5,120,2",2,(02) Himachal Pradesh 02,6,5,120,2,,,,,,,,,,,,,1,50,1,36,1,2,4,8,(057) Police 57,2,60000,NA
"2,6,5,140,2",2,(02) Himachal Pradesh 02,6,5,140,2,,,,,,,,,,,,,1,50,1,35,1,1,3,9,(098) Drivers 98,2,48000,NA
"2,6,5,170,2",2,(02) Himachal Pradesh 02,6,5,170,2,,,,,,,,,,,,,1,50,1,37,1,2,2,12,(057) Police 57,2,264000,NA
"2,6,6,10,1",2,(02) Himachal Pradesh 02,6,6,10,1,,,,,,,,,,,,,2,50,3,37,1,2,2,12,(040) Shopkeepers 40,2,80000,NA
"2,6,6,10,1",2,(02) Himachal Pradesh 02,6,6,10,1,,,,,,,,,,,,,2,51,6,36,1,2,2,12,(040) Shopkeepers 40,2,120000,NA
"2,6,6,30,1",2,(02) Himachal Pradesh 02,6,6,30,1,,,,,,,,,,,,,2,50,3,35,1,1,3,10,(077) Food 77,2,25000,NA
"2,6,6,70,1",2,(02) Himachal Pradesh 02,6,6,70,1,,,,,,,,,,,,,1,50,1,36,1,2,3,10,(052) Cooks/waiters 52,2,70000,NA
"2,6,6,80,1",2,(02) Himachal Pradesh 02,6,6,80,1,,,,,,,,,,,,,1,50,8,25,1,1,3,12,(057) Police 57,2,250000,NA
"2,6,6,90,1",2,(02) Himachal Pradesh 02,6,6,90,1,,,,,,,,,,,,,1,50,1,53,1,2,3,9,"(043) Sales, shop 43",2,50000,NA
"2,6,6,120,1",2,(02) Himachal Pradesh 02,6,6,120,1,,,,,,,,,,,,,2,50,1,59,1,2,3,12,(077) Food 77,2,70000,NA
"2,6,6,140,1",2,(02) Himachal Pradesh 02,6,6,140,1,,,,,,,,,,,,,1,50,3,31,1,1,3,16,(015) Teachers 15,2,2.00E+05,NA
"2,6,6,160,1",2,(02) Himachal Pradesh 02,6,6,160,1,,,,,,,,,,,,,2,50,3,35,1,2,3,12,(084) Assemblers 84,2,50000,NA
"2,6,6,190,1",2,(02) Himachal Pradesh 02,6,6,190,1,,,,,,,,,,,,,2,50,3,29,1,2,4,15,(002) Engineers 2,2,120000,NA
"2,8,1,22,1",2,(02) Himachal Pradesh 02,8,1,22,1,,,,,,,,,,,,,1,50,1,38,1,1,2,10,(035) Clerical nec 35,2,60000,NA
"2,8,1,91,1",2,(02) Himachal Pradesh 02,8,1,91,1,,,,,,,,,,,,,1,50,2,31,1,2,3,8,(057) Police 57,2,20000,NA
"2,8,1,101,1",2,(02) Himachal Pradesh 02,8,1,101,1,,,,,,,,,,,,,3,50,1,50,1,2,3,9,(071) Miners 71,2,10000,NA
"2,8,1,101,1",2,(02) Himachal Pradesh 02,8,1,101,1,,,,,,,,,,,,,3,51,2,26,1,2,3,10,(071) Miners 71,4,NA,NA
"2,8,1,151,1",2,(02) Himachal Pradesh 02,8,1,151,1,,,,,,,,,,,,,2,50,2,44,1,1,3,12,(035) Clerical nec 35,2,2.00E+05,NA
"2,8,1,171,1",2,(02) Himachal Pradesh 02,8,1,171,1,,,,,,,,,,,,,3,51,3,34,1,1,3,9,(099) Labour nec 99,2,40000,NA
"2,8,2,21,1",2,(02) Himachal Pradesh 02,8,2,21,1,,,,,,,,,,,,,1,50,3,33,1,1,1,12,(098) Drivers 98,2,65000,NA
"2,8,2,81,1",2,(02) Himachal Pradesh 02,8,2,81,1,,,,,,,,,,,,,1,50,1,37,1,1,1,12,(030) Clerical supe 30,2,51000,NA
"2,8,2,121,1",2,(02) Himachal Pradesh 02,8,2,121,1,,,,,,,,,,,,,1,50,3,33,1,2,1,10,(098) Drivers 98,2,35000,NA
"2,8,2,151,1",2,(02) Himachal Pradesh 02,8,2,151,1,,,,,,,,,,,,,1,50,3,30,1,2,1,15,(015) Teachers 15,4,NA,NA
"2,8,2,161,1",2,(02) Himachal Pradesh 02,8,2,161,1,,,,,,,,,,,,,2,50,3,31,1,1,1,10,(097) Loaders 97,2,60000,NA
"2,8,3,21,2",2,(02) Himachal Pradesh 02,8,3,21,2,,,,,,,,,,,,,2,50,3,28,1,1,3,15,(057) Police 57,2,36000,NA
"2,8,3,52,1",2,(02) Himachal Pradesh 02,8,3,52,1,,,,,,,,,,,,,2,50,1,42,1,1,2,10,(057) Police 57,2,120000,NA
"2,8,3,53,1",2,(02) Himachal Pradesh 02,8,3,53,1,,,,,,,,,,,,,2,50,1,39,1,1,2,10,(057) Police 57,2,60000,NA
"2,8,3,71,1",2,(02) Himachal Pradesh 02,8,3,71,1,,,,,,,,,,,,,3,50,3,38,1,2,3,15,(035) Clerical nec 35,2,36000,NA
"2,8,3,71,1",2,(02) Himachal Pradesh 02,8,3,71,1,,,,,,,,,,,,,3,51,6,35,1,2,3,12,(035) Clerical nec 35,2,36000,NA
"2,8,3,71,1",2,(02) Himachal Pradesh 02,8,3,71,1,,,,,,,,,,,,,3,52,10,32,1,2,3,16,(035) Clerical nec 35,2,36000,NA
"2,8,4,11,1",2,(02) Himachal Pradesh 02,8,4,11,1,,,,,,,,,,,,,1,50,3,55,1,1,3,5,(095) Construction 95,2,60000,NA
"2,8,4,11,2",2,(02) Himachal Pradesh 02,8,4,11,2,,,,,,,,,,,,,3,50,4,24,1,1,3,10,(099) Labour nec 99,4,NA,NA
"2,8,4,41,1",2,(02) Himachal Pradesh 02,8,4,41,1,,,,,,,,,,,,,1,50,2,28,1,1,3,5,(098) Drivers 98,2,36000,NA
"2,8,5,80,1",2,(02) Himachal Pradesh 02,8,5,80,1,,,,,,,,,,,,,1,50,2,42,1,2,4,10,(098) Drivers 98,2,20000,NA
"2,8,5,190,1",2,(02) Himachal Pradesh 02,8,5,190,1,,,,,,,,,,,,,2,50,3,38,1,2,3,10,(098) Drivers 98,2,250000,NA
"2,8,5,190,1",2,(02) Himachal Pradesh 02,8,5,190,1,,,,,,,,,,,,,2,51,6,35,1,1,3,10,(057) Police 57,2,1.00E+05,NA
"2,8,6,40,1",2,(02) Himachal Pradesh 02,8,6,40,1,,,,,,,,,,,,,3,50,3,33,1,1,3,15,(030) Clerical supe 30,4,NA,NA
"2,8,6,40,1",2,(02) Himachal Pradesh 02,8,6,40,1,,,,,,,,,,,,,3,51,5,29,1,1,3,12,(057) Police 57,2,24000,NA
"2,8,6,160,1",2,(02) Himachal Pradesh 02,8,6,160,1,,,,,,,,,,,,,2,50,5,48,1,1,3,11,(057) Police 57,2,120000,NA
"2,8,6,160,2",2,(02) Himachal Pradesh 02,8,6,160,2,,,,,,,,,,,,,2,50,3,31,1,2,1,12,(057) Police 57,2,36000,NA
"2,8,6,170,1",2,(02) Himachal Pradesh 02,8,6,170,1,,,,,,,,,,,,,1,50,3,28,1,2,1,12,(057) Police 57,2,60000,NA
"2,8,6,180,1",2,(02) Himachal Pradesh 02,8,6,180,1,,,,,,,,,,,,,1,50,3,28,1,2,4,15,(041) Manuf agents 41,2,50000,NA
"2,8,7,11,2",2,(02) Himachal Pradesh 02,8,7,11,2,,,,,,,,,,,,,1,50,1,45,1,1,3,10,(037) Transp conductors 37,2,2.00E+05,NA
"2,8,7,31,1",2,(02) Himachal Pradesh 02,8,7,31,1,,,,,,,,,,,,,1,50,1,47,1,1,2,10,(040) Shopkeepers 40,2,150000,NA
"2,8,7,32,1",2,(02) Himachal Pradesh 02,8,7,32,1,,,,,,,,,,,,,1,50,1,45,1,2,4,10,(098) Drivers 98,2,55000,NA
"2,8,7,131,1",2,(02) Himachal Pradesh 02,8,7,131,1,,,,,,,,,,,,,2,50,2,35,1,2,3,10,(057) Police 57,2,2.00E+05,NA
"2,8,7,131,1",2,(02) Himachal Pradesh 02,8,7,131,1,,,,,,,,,,,,,2,51,6,28,1,2,4,15,(057) Police 57,2,240000,NA
"2,9,1,70,1",2,(02) Himachal Pradesh 02,9,1,70,1,,,,,,,,,,,,,1,50,1,44,1,2,3,10,(057) Police 57,2,168000,NA
